Month,Department,Account,Budget,Actual,Variance,VariancePct
2025-03-01,G&A,Travel,14112.0,15690.1,1578.1000000000004,0.11182681405895695
2025-03-01,G&A,Facilities,19152.0,19472.7,320.7000000000007,0.01674498746867172
2025-03-01,G&A,Other OpEx,24192.0,25036.65,844.6500000000015,0.03491443452380959
2025-04-01,Sales,Revenue,454230.0,478750.73,24520.72999999998,0.05398307025075398
2025-04-01,Sales,COGS,190776.6,196957.56,6180.959999999992,0.03239894200861108
2025-04-01,Sales,Payroll,182160.0,173202.66,-8957.339999999997,-0.04917292490118575
2025-04-01,Sales,Software,28336.0,31217.34,2881.34,0.10168478260869565
2025-04-01,Sales,Travel,17001.6,18422.26,1420.6599999999999,0.08356037078863165
2025-04-01,Sales,Facilities,19228.0,18649.23,-578.7700000000004,-0.030100374453921386
2025-04-01,Sales,Other OpEx,24288.0,23266.94,-1021.0600000000013,-0.04203969038208174
2025-04-01,Marketing,Revenue,161504.0,167759.2,6255.200000000012,0.03873092926490992
2025-04-01,Marketing,COGS,67831.68,73464.13,5632.450000000012,0.08303568480096633
2025-04-01,Marketing,Payroll,182160.0,174749.36,-7410.640000000014,-0.040682037768994365
2025-04-01,Marketing,Software,28336.0,31453.73,3117.7299999999996,0.11002717391304347
2025-04-01,Marketing,Travel,14168.0,15534.33,1366.33,0.09643774703557312
2025-04-01,Marketing,Facilities,19228.0,20010.71,782.7099999999991,0.04070678177657578
2025-04-01,Marketing,Other OpEx,24288.0,24392.23,104.22999999999956,0.004291419631093526
2025-04-01,R&D,Revenue,121128.0,116580.95,-4547.050000000003,-0.037539214715012245
2025-04-01,R&D,COGS,50873.76,47373.18,-3500.5800000000017,-0.06880914640474778
2025-04-01,R&D,Payroll,255024.0,283723.46,28699.46000000002,0.11253631030804952
2025-04-01,R&D,Software,39670.4,38388.31,-1282.0900000000038,-0.03231855489231275
2025-04-01,R&D,Travel,14168.0,15031.06,863.0599999999995,0.06091614906832295
2025-04-01,R&D,Facilities,19228.0,18678.01,-549.9900000000016,-0.02860359891824431
2025-04-01,R&D,Other OpEx,24288.0,26346.25,2058.25,0.08474349472990778
2025-04-01,Operations,Revenue,100940.0,103117.88,2177.8800000000047,0.021575985734099513
2025-04-01,Operations,COGS,42394.8,42821.79,426.98999999999796,0.010071754083047873
2025-04-01,Operations,Payroll,182160.0,173978.59,-8181.4100000000035,-0.044913317962231025
2025-04-01,Operations,Software,28336.0,30151.51,1815.5099999999984,0.06407079333709763
2025-04-01,Operations,Travel,14168.0,13229.44,-938.5599999999995,-0.06624505928853751
2025-04-01,Operations,Facilities,19228.0,18568.08,-659.9199999999983,-0.03432078219263565
2025-04-01,Operations,Other OpEx,24288.0,25062.14,774.1399999999994,0.03187335309617916
2025-04-01,G&A,Revenue,70658.0,74352.56,3694.5599999999977,0.05228792210365419
2025-04-01,G&A,COGS,29676.36,31711.41,2035.0499999999993,0.06857478477818706
2025-04-01,G&A,Payroll,182160.0,177796.15,-4363.850000000006,-0.023956137461572276
2025-04-01,G&A,Software,28336.0,31267.98,2931.9799999999996,0.10347190852625633
2025-04-01,G&A,Travel,14168.0,13612.55,-555.4500000000007,-0.039204545454545506
2025-04-01,G&A,Facilities,19228.0,17753.5,-1474.5,-0.07668504264614104
2025-04-01,G&A,Other OpEx,24288.0,23652.6,-635.4000000000015,-0.02616106719367595
2025-05-01,Sales,Revenue,458640.0,460238.21,1598.210000000021,0.003484672073957834
2025-05-01,Sales,COGS,192628.8,187370.31,-5258.489999999991,-0.027298565946525084
2025-05-01,Sales,Payroll,182880.0,174696.26,-8183.739999999991,-0.04474923447069111
2025-05-01,Sales,Software,28448.0,28270.4,-177.59999999999854,-0.006242969628796349
2025-05-01,Sales,Travel,17068.8,17656.55,587.75,0.034434172290963634
2025-05-01,Sales,Facilities,19304.0,18267.68,-1036.3199999999997,-0.05368421052631577
2025-05-01,Sales,Other OpEx,24384.0,24199.39,-184.61000000000058,-0.007570948162729682
2025-05-01,Marketing,Revenue,163072.0,172352.89,9280.890000000014,0.05691283604788078
2025-05-01,Marketing,COGS,68490.24,75717.6,7227.360000000001,0.10552394034536891
2025-05-01,Marketing,Payroll,182880.0,192277.55,9397.549999999988,0.05138642825896757
2025-05-01,Marketing,Software,28448.0,30104.93,1656.9300000000003,0.058244164791901025
2025-05-01,Marketing,Travel,14224.0,14748.7,524.7000000000007,0.03688835770528689
2025-05-01,Marketing,Facilities,19304.0,18301.53,-1002.4700000000012,-0.05193068794032331
2025-05-01,Marketing,Other OpEx,24384.0,22604.36,-1779.6399999999994,-0.07298392388451441
2025-05-01,R&D,Revenue,122304.0,116451.42,-5852.580000000002,-0.047852727629513356
2025-05-01,R&D,COGS,51367.68,50872.67,-495.01000000000204,-0.009636604183798102
2025-05-01,R&D,Payroll,256032.0,271443.59,15411.590000000026,0.06019399918760165
2025-05-01,R&D,Software,39827.2,44309.92,4482.720000000001,0.11255423429214209
2025-05-01,R&D,Travel,14224.0,13146.56,-1077.4400000000005,-0.07574803149606303
2025-05-01,R&D,Facilities,19304.0,20215.86,911.8600000000006,0.04723684210526319
2025-05-01,R&D,Other OpEx,24384.0,24785.05,401.0499999999993,0.016447260498687635
2025-05-01,Operations,Revenue,101920.0,105758.28,3838.279999999999,0.037659733124018824
2025-05-01,Operations,COGS,42806.4,44012.54,1206.1399999999994,0.02817662779397472
2025-05-01,Operations,Payroll,182880.0,204802.1,21922.100000000006,0.11987150043744535
2025-05-01,Operations,Software,28448.0,26600.38,-1847.619999999999,-0.06494727221597296
2025-05-01,Operations,Travel,14224.0,14639.61,415.6100000000006,0.02921892575928013
2025-05-01,Operations,Facilities,19304.0,20605.11,1301.1100000000006,0.06740105677579779
2025-05-01,Operations,Other OpEx,24384.0,26823.36,2439.3600000000006,0.10003937007874018
2025-05-01,G&A,Revenue,71344.0,74087.22,2743.220000000001,0.038450605516932065
2025-05-01,G&A,COGS,29964.48,31830.03,1865.5499999999993,0.06225871431775219
2025-05-01,G&A,Payroll,182880.0,197264.12,14384.119999999995,0.07865332458442692
2025-05-01,G&A,Software,28448.0,31378.16,2930.16,0.10300056242969628
2025-05-01,G&A,Travel,14224.0,14086.98,-137.02000000000044,-0.009633014623172134
2025-05-01,G&A,Facilities,19304.0,20404.89,1100.8899999999994,0.05702911313717361
2025-05-01,G&A,Other OpEx,24384.0,26826.48,2442.4799999999996,0.10016732283464565
2025-06-01,Sales,Revenue,463050.0,488301.11,25251.109999999986,0.054532145556635325
2025-06-01,Sales,COGS,194481.0,204891.32,10410.320000000007,0.05352872517109644
2025-06-01,Sales,Payroll,183600.0,197940.34,14340.339999999997,0.07810642701525053
2025-06-01,Sales,Software,28560.0,31207.36,2647.3600000000006,0.09269467787114848
2025-06-01,Sales,Travel,17136.0,17728.25,592.25,0.034561741363211954
2025-06-01,Sales,Facilities,19380.0,20251.95,871.9500000000007,0.044992260061919545
2025-06-01,Sales,Other OpEx,24480.0,24393.5,-86.5,-0.003533496732026144
2025-06-01,Marketing,Revenue,164640.0,167919.87,3279.8699999999953,0.01992146501457723
2025-06-01,Marketing,COGS,69148.8,71585.98,2437.179999999993,0.0352454417141005
2025-06-01,Marketing,Payroll,183600.0,171857.02,-11742.98000000001,-0.06395958605664494
2025-06-01,Marketing,Software,28560.0,29927.48,1367.4799999999996,0.047880952380952364
2025-06-01,Marketing,Travel,14280.0,15974.53,1694.5300000000007,0.11866456582633057
2025-06-01,Marketing,Facilities,19380.0,21239.67,1859.6699999999983,0.09595820433436524
2025-06-01,Marketing,Other OpEx,24480.0,26086.9,1606.9000000000015,0.0656413398692811
2025-06-01,R&D,Revenue,123480.0,123061.69,-418.3099999999977,-0.003387674117265935
2025-06-01,R&D,COGS,51861.6,53005.91,1144.310000000005,0.02206468755302584
2025-06-01,R&D,Payroll,257040.0,266342.43,9302.429999999993,0.03619059290382817
2025-06-01,R&D,Software,39984.0,40308.05,324.0500000000029,0.00810449179671876
2025-06-01,R&D,Travel,14280.0,15531.98,1251.9799999999996,0.08767366946778708
2025-06-01,R&D,Facilities,19380.0,18154.34,-1225.6599999999999,-0.06324355005159958
2025-06-01,R&D,Other OpEx,24480.0,26194.63,1714.630000000001,0.07004207516339873
2025-06-01,Operations,Revenue,102900.0,98122.84,-4777.1600000000035,-0.04642526724975708
2025-06-01,Operations,COGS,43218.0,41804.74,-1413.260000000002,-0.0327007265491231
2025-06-01,Operations,Payroll,183600.0,186572.73,2972.7300000000105,0.016191339869281104
2025-06-01,Operations,Software,28560.0,27590.23,-969.7700000000004,-0.03395553221288517
2025-06-01,Operations,Travel,14280.0,15132.04,852.0400000000009,0.05966666666666673
2025-06-01,Operations,Facilities,19380.0,19756.94,376.9399999999987,0.01944994840041273
2025-06-01,Operations,Other OpEx,24480.0,25530.21,1050.2099999999991,0.042900735294117615
2025-06-01,G&A,Revenue,72030.0,76384.62,4354.619999999995,0.06045564348188248
2025-06-01,G&A,COGS,30252.6,31619.72,1367.1200000000026,0.04519016547338089
2025-06-01,G&A,Payroll,183600.0,169327.2,-14272.799999999988,-0.0777385620915032
2025-06-01,G&A,Software,28560.0,27994.7,-565.2999999999993,-0.019793417366946755
2025-06-01,G&A,Travel,14280.0,15074.36,794.3600000000006,0.0556274509803922
2025-06-01,G&A,Facilities,19380.0,18614.78,-765.2200000000012,-0.0394850361197111
2025-06-01,G&A,Other OpEx,24480.0,23352.0,-1128.0,-0.04607843137254902
2025-07-01,Sales,Revenue,467460.0,494893.63,27433.630000000005,0.05868658280922433
2025-07-01,Sales,COGS,196333.2,211863.79,15530.589999999997,0.07910322859302449
2025-07-01,Sales,Payroll,184320.0,185865.8,1545.7999999999884,0.008386501736111048
2025-07-01,Sales,Software,28672.0,31491.76,2819.7599999999984,0.0983454241071428
2025-07-01,Sales,Travel,17203.2,16951.9,-251.29999999999927,-0.01460774739583329
2025-07-01,Sales,Facilities,19456.0,20490.67,1034.6699999999983,0.053179995888157805
2025-07-01,Sales,Other OpEx,24576.0,23585.62,-990.380000000001,-0.040298665364583375
2025-07-01,Marketing,Revenue,166208.0,166491.79,283.79000000000815,0.0017074388717751741
2025-07-01,Marketing,COGS,69807.36,72125.84,2318.479999999996,0.03321254377761881
2025-07-01,Marketing,Payroll,184320.0,203276.25,18956.25,0.10284423828125
2025-07-01,Marketing,Software,28672.0,31426.05,2754.0499999999993,0.09605364118303569
2025-07-01,Marketing,Travel,14336.0,14291.33,-44.67000000000007,-0.003115931919642862
2025-07-01,Marketing,Facilities,19456.0,20168.51,712.5099999999984,0.03662160773026307
2025-07-01,Marketing,Other OpEx,24576.0,24165.52,-410.47999999999956,-0.016702473958333314
2025-07-01,R&D,Revenue,124656.0,120460.22,-4195.779999999999,-0.03365886920806058
2025-07-01,R&D,COGS,52355.52,50879.55,-1475.969999999994,-0.028191296734327038
2025-07-01,R&D,Payroll,258048.0,280606.33,22558.330000000016,0.0874191235739088
2025-07-01,R&D,Software,40140.8,43743.2,3602.399999999994,0.08974410076530596
2025-07-01,R&D,Travel,14336.0,15228.32,892.3199999999997,0.06224330357142855
2025-07-01,R&D,Facilities,19456.0,21596.16,2140.16,0.10999999999999999
2025-07-01,R&D,Other OpEx,24576.0,23970.43,-605.5699999999997,-0.02464070638020832
2025-07-01,Operations,Revenue,103880.0,100794.29,-3085.7100000000064,-0.029704562957258436
2025-07-01,Operations,COGS,43629.6,42411.49,-1218.1100000000006,-0.02791934833232486
2025-07-01,Operations,Payroll,184320.0,179718.0,-4602.0,-0.024967447916666666
2025-07-01,Operations,Software,28672.0,27605.86,-1066.1399999999994,-0.037184012276785694
2025-07-01,Operations,Travel,14336.0,14376.1,40.100000000000364,0.002797154017857168
2025-07-01,Operations,Facilities,19456.0,20334.37,878.369999999999,0.04514648437499995
2025-07-01,Operations,Other OpEx,24576.0,25037.42,461.41999999999825,0.01877522786458326
2025-07-01,G&A,Revenue,72716.0,71832.11,-883.8899999999994,-0.012155371582595295
2025-07-01,G&A,COGS,30540.72,31201.65,660.9300000000003,0.02164094363197725
2025-07-01,G&A,Payroll,184320.0,205776.19,21456.190000000002,0.11640728081597224
2025-07-01,G&A,Software,28672.0,28972.93,300.9300000000003,0.010495605468750011
2025-07-01,G&A,Travel,14336.0,13403.24,-932.7600000000002,-0.06506417410714287
2025-07-01,G&A,Facilities,19456.0,18022.04,-1433.9599999999991,-0.07370271381578943
2025-07-01,G&A,Other OpEx,24576.0,26900.05,2324.0499999999993,0.09456583658854163
2025-08-01,Sales,Revenue,471870.0,450625.76,-21244.23999999999,-0.04502138300803185
2025-08-01,Sales,COGS,198185.4,193679.89,-4505.50999999998,-0.02273381389345522
2025-08-01,Sales,Payroll,185040.0,191352.9,6312.899999999994,0.034116407263294395
2025-08-01,Sales,Software,28784.0,28260.31,-523.6899999999987,-0.01819378821567533
2025-08-01,Sales,Travel,17270.4,18622.72,1352.3199999999997,0.07830276079303314
2025-08-01,Sales,Facilities,19532.0,18044.11,-1487.8899999999994,-0.07617704280155639
2025-08-01,Sales,Other OpEx,24672.0,23368.73,-1303.2700000000004,-0.052823848897535684
2025-08-01,Marketing,Revenue,167776.0,168544.4,768.3999999999942,0.004579916078580931
2025-08-01,Marketing,COGS,70465.92,68406.35,-2059.5699999999924,-0.029227887750560733
2025-08-01,Marketing,Payroll,185040.0,200941.17,15901.170000000013,0.08593369001297024
2025-08-01,Marketing,Software,28784.0,27848.0,-936.0,-0.032518065591995556
2025-08-01,Marketing,Travel,14392.0,13646.13,-745.8700000000008,-0.051825319622012284
2025-08-01,Marketing,Facilities,19532.0,18152.82,-1379.1800000000003,-0.07061130452590622
2025-08-01,Marketing,Other OpEx,24672.0,25802.87,1130.869999999999,0.04583617055771721
2025-08-01,R&D,Revenue,125832.0,126282.19,450.1900000000023,0.003577706783648057
2025-08-01,R&D,COGS,52849.44,53928.65,1079.2099999999991,0.020420462354946413
2025-08-01,R&D,Payroll,259056.0,272270.09,13214.090000000026,0.051008623618059516
2025-08-01,R&D,Software,40297.6,43580.93,3283.3300000000017,0.08147706066862548
2025-08-01,R&D,Travel,14392.0,15999.47,1607.4699999999993,0.11169191217342964
2025-08-01,R&D,Facilities,19532.0,20643.34,1111.3400000000001,0.056898423100552944
2025-08-01,R&D,Other OpEx,24672.0,23681.87,-990.130000000001,-0.04013172827496762
2025-08-01,Operations,Revenue,104860.0,105595.81,735.8099999999977,0.007017070379553668
2025-08-01,Operations,COGS,44041.2,43426.7,-614.5,-0.013952844155018483
2025-08-01,Operations,Payroll,185040.0,170635.25,-14404.75,-0.07784668179853005
2025-08-01,Operations,Software,28784.0,29199.64,415.6399999999994,0.014439966648137834
2025-08-01,Operations,Travel,14392.0,15296.31,904.3099999999995,0.0628342134519177
2025-08-01,Operations,Facilities,19532.0,18669.07,-862.9300000000003,-0.044180319475732144
2025-08-01,Operations,Other OpEx,24672.0,24042.15,-629.8499999999985,-0.025528939688715894
2025-08-01,G&A,Revenue,73402.0,72777.26,-624.7400000000052,-0.008511212228549702
2025-08-01,G&A,COGS,30828.84,31250.99,422.15000000000146,0.013693346879091184
2025-08-01,G&A,Payroll,185040.0,189496.61,4456.609999999986,0.024084576307825258
2025-08-01,G&A,Software,28784.0,30018.53,1234.5299999999988,0.0428894524735964
2025-08-01,G&A,Travel,14392.0,15417.31,1025.3099999999995,0.07124166203446355
2025-08-01,G&A,Facilities,19532.0,19506.67,-25.330000000001746,-0.0012968462011059669
2025-08-01,G&A,Other OpEx,24672.0,26605.95,1933.9500000000007,0.07838642996108952
2025-09-01,Sales,Revenue,476280.0,504260.71,27980.71000000002,0.05874844629209713
2025-09-01,Sales,COGS,200037.6,205764.76,5727.1600000000035,0.02863041748151349
2025-09-01,Sales,Payroll,185760.0,205547.3,19787.29999999999,0.1065207795004306
2025-09-01,Sales,Software,28896.0,30759.08,1863.0800000000017,0.06447535991140649
2025-09-01,Sales,Travel,17337.6,16401.06,-936.5399999999972,-0.054017857142856986
2025-09-01,Sales,Facilities,19608.0,19817.95,209.95000000000073,0.010707364341085308
2025-09-01,Sales,Other OpEx,24768.0,25885.28,1117.2799999999988,0.04510981912144698
2025-09-01,Marketing,Revenue,169344.0,179368.46,10024.459999999992,0.05919583805744515
2025-09-01,Marketing,COGS,71124.48,75009.75,3885.270000000004,0.05462633962315091
2025-09-01,Marketing,Payroll,185760.0,192031.78,6271.779999999999,0.03376281223083548
2025-09-01,Marketing,Software,28896.0,31666.09,2770.09,0.09586413344407531
2025-09-01,Marketing,Travel,14448.0,15594.5,1146.5,0.07935354374307863
2025-09-01,Marketing,Facilities,19608.0,21742.36,2134.3600000000006,0.10885148918808653
2025-09-01,Marketing,Other OpEx,24768.0,25083.58,315.58000000000175,0.012741440568475523
2025-09-01,R&D,Revenue,127008.0,130584.38,3576.3800000000047,0.028158698664651084
2025-09-01,R&D,COGS,53343.36,53823.13,479.7699999999968,0.008993996628633757
2025-09-01,R&D,Payroll,260064.0,276808.77,16744.77000000002,0.06438711240310084
2025-09-01,R&D,Software,40454.4,43839.18,3384.779999999999,0.08366901993355479
2025-09-01,R&D,Travel,14448.0,15146.17,698.1700000000001,0.04832295127353267
2025-09-01,R&D,Facilities,19608.0,20853.74,1245.7400000000016,0.06353223174214614
2025-09-01,R&D,Other OpEx,24768.0,23843.15,-924.8499999999985,-0.037340520025839735
2025-09-01,Operations,Revenue,105840.0,111978.51,6138.509999999995,0.057998015873015826
2025-09-01,Operations,COGS,44452.8,49194.09,4741.289999999994,0.1066589731130546
2025-09-01,Operations,Payroll,185760.0,207210.02,21450.01999999999,0.11547168389319547
2025-09-01,Operations,Software,28896.0,29687.5,791.5,0.027391334440753045
2025-09-01,Operations,Travel,14448.0,15577.22,1129.2199999999993,0.07815753045404204
2025-09-01,Operations,Facilities,19608.0,19295.82,-312.1800000000003,-0.01592105263157896
2025-09-01,Operations,Other OpEx,24768.0,27294.29,2526.290000000001,0.10199814276485791
2025-09-01,G&A,Revenue,74088.0,77991.99,3903.9900000000052,0.052693958535795345
2025-09-01,G&A,COGS,31116.96,32538.08,1421.1200000000026,0.04567027113188443
2025-09-01,G&A,Payroll,185760.0,173974.37,-11785.630000000005,-0.0634454672695952
2025-09-01,G&A,Software,28896.0,29132.38,236.38000000000102,0.008180370985603579
2025-09-01,G&A,Travel,14448.0,14882.31,434.3099999999995,0.03006021594684382
2025-09-01,G&A,Facilities,19608.0,21052.06,1444.0600000000013,0.07364647082823345
2025-09-01,G&A,Other OpEx,24768.0,25201.18,433.1800000000003,0.01748950258397934
2025-10-01,Sales,Revenue,480690.0,458294.29,-22395.71000000002,-0.04659075495641686
2025-10-01,Sales,COGS,201889.8,198588.04,-3301.75999999998,-0.016354268516784804
2025-10-01,Sales,Payroll,186480.0,173950.66,-12529.339999999997,-0.06718865293865292
