OrderID,OrderDate,ProductID,SellerID,Device,Quantity,DiscountPct,GMV,MarketplaceRevenue,IsRefund
100096,2025-01-14,105,38,Desktop,1,0.0,213.32,24.17,0
100097,2025-05-17,22,52,Tablet,1,0.0,201.51,17.1,0
100098,2025-02-23,97,76,Tablet,1,0.1,163.07,24.42,0
100099,2025-05-20,107,62,Tablet,2,0.05,238.45,26.98,0
100100,2025-06-30,111,13,Desktop,1,0.0,83.98,10.99,0
100101,2025-09-21,85,1,Mobile,1,0.0,211.61,20.16,0
100102,2025-03-16,42,65,Desktop,1,0.0,41.06,4.84,0
100103,2025-06-04,103,70,Desktop,1,0.0,192.01,20.55,1
100104,2025-05-08,17,43,Desktop,3,0.0,378.63,42.52,0
100105,2025-08-01,90,53,Tablet,1,0.0,155.4,17.76,0
100106,2025-10-25,50,55,Desktop,1,0.1,18.08,1.97,0
100107,2025-11-08,63,60,Tablet,1,0.0,70.23,7.04,0
100108,2025-08-14,20,12,Mobile,1,0.2,201.39,21.76,0
100109,2025-12-19,120,62,Tablet,1,0.1,19.31,1.73,0
100110,2025-12-02,81,44,Desktop,1,0.2,193.33,28.82,0
100111,2025-06-18,64,76,Mobile,1,0.0,146.66,19.98,0
100112,2025-07-18,29,39,Tablet,2,0.1,382.93,42.83,0
100113,2025-09-02,67,26,Mobile,1,0.0,78.36,9.3,0
100114,2025-02-24,9,8,Tablet,1,0.0,58.08,5.67,0
100115,2025-04-25,99,16,Desktop,1,0.1,197.3,26.02,0
100116,2025-01-07,100,62,Tablet,2,0.15,403.19,56.6,0
100117,2025-05-01,7,25,Tablet,1,0.1,114.83,9.58,0
100118,2025-08-09,64,78,Desktop,1,0.2,117.33,9.46,0
100119,2025-10-29,86,24,Tablet,1,0.15,114.19,13.54,0
100120,2025-11-18,110,34,Desktop,1,0.0,185.01,15.22,0
100121,2025-01-14,73,39,Mobile,1,0.2,205.82,16.53,0
100122,2025-12-22,24,48,Mobile,1,0.0,170.84,17.6,0
100123,2025-09-18,1,53,Mobile,1,0.05,238.61,25.09,0
100124,2025-08-28,29,22,Tablet,2,0.0,425.48,36.87,0
100125,2025-08-22,100,37,Mobile,1,0.0,237.17,27.35,0
100126,2025-08-24,52,15,Tablet,1,0.0,86.31,11.53,0
100127,2025-07-04,20,75,Tablet,1,0.0,251.74,21.5,0
100128,2025-02-19,52,10,Tablet,1,0.15,73.36,6.53,0
100129,2025-02-07,15,64,Desktop,2,0.05,294.5,28.5,0
100130,2025-12-12,14,60,Desktop,2,0.0,386.18,35.44,0
100131,2025-09-22,103,44,Tablet,1,0.05,182.41,17.22,0
100132,2025-04-28,112,50,Tablet,1,0.0,256.48,31.56,0
100133,2025-06-20,101,64,Tablet,2,0.0,160.46,20.68,0
100134,2025-10-21,119,33,Desktop,1,0.0,204.94,25.83,0
100135,2025-02-14,8,67,Desktop,1,0.0,221.87,19.46,0
100136,2025-07-04,86,50,Mobile,1,0.0,134.34,11.99,0
100137,2025-04-22,101,68,Tablet,1,0.0,80.23,10.99,0
100138,2025-10-28,48,40,Desktop,1,0.2,10.45,0.94,0
100139,2025-01-06,57,47,Mobile,1,0.0,174.16,23.85,0
100140,2025-06-02,77,59,Mobile,1,0.0,137.66,15.88,0
100141,2025-10-24,48,46,Mobile,1,0.0,13.06,1.16,0
100142,2025-03-23,78,19,Mobile,2,0.0,450.08,43.21,0
100143,2025-06-22,40,53,Desktop,1,0.0,121.78,9.89,0
100144,2025-03-18,39,52,Desktop,1,0.0,211.86,22.13,0
100145,2025-10-10,79,2,Desktop,1,0.1,156.22,22.17,0
100146,2025-04-23,61,17,Desktop,1,0.0,140.04,12.78,0
100147,2025-05-06,2,70,Tablet,2,0.0,188.42,21.17,0
100148,2025-07-29,75,47,Tablet,1,0.0,60.94,5.65,0
100149,2025-11-05,6,22,Desktop,1,0.0,124.89,15.21,0
100150,2025-08-16,48,8,Tablet,1,0.0,13.06,1.85,0
100151,2025-10-21,75,19,Mobile,1,0.0,60.94,7.47,0
100152,2025-08-06,61,79,Mobile,1,0.0,140.04,13.23,0
100153,2025-11-17,22,1,Mobile,1,0.0,201.51,16.93,0
100154,2025-11-11,69,10,Tablet,1,0.15,72.99,8.3,0
100155,2025-05-02,3,38,Desktop,2,0.0,93.84,13.5,0
100156,2025-07-18,56,79,Tablet,1,0.0,113.13,11.84,0
100157,2025-07-28,4,2,Tablet,3,0.0,47.31,4.95,0
100158,2025-06-25,24,58,Mobile,1,0.0,170.84,22.37,0
100159,2025-03-01,20,10,Mobile,2,0.0,503.48,56.3,0
100160,2025-12-26,93,11,Tablet,2,0.1,470.74,66.59,0
100161,2025-04-27,113,23,Desktop,1,0.05,86.57,11.2,0
100162,2025-07-28,9,54,Mobile,2,0.0,116.16,13.71,1
100163,2025-04-25,15,62,Tablet,1,0.0,155.0,21.13,0
100164,2025-11-12,45,11,Tablet,1,0.0,102.55,11.23,0
100165,2025-02-03,5,56,Mobile,2,0.0,80.76,11.05,1
100166,2025-06-18,17,78,Mobile,1,0.2,100.97,10.81,0
100167,2025-03-04,119,57,Mobile,2,0.0,409.88,56.07,0
100168,2025-06-14,16,63,Desktop,2,0.0,128.84,11.78,0
100169,2025-04-26,43,71,Tablet,1,0.15,230.01,22.37,0
100170,2025-04-06,45,45,Tablet,1,0.1,92.3,11.15,0
100171,2025-07-29,37,76,Desktop,1,0.0,230.09,31.93,0
100172,2025-10-15,93,42,Desktop,1,0.0,261.52,26.33,0
100173,2025-05-11,51,59,Tablet,1,0.05,118.98,16.78,1
100174,2025-12-09,84,78,Mobile,1,0.0,189.79,15.47,0
100175,2025-10-23,105,5,Mobile,2,0.05,405.31,51.96,0
100176,2025-06-05,41,71,Desktop,1,0.0,175.43,22.06,0
100177,2025-06-16,43,35,Desktop,3,0.1,730.62,62.5,0
100178,2025-03-29,84,43,Desktop,1,0.0,189.79,16.19,0
100179,2025-03-01,94,34,Desktop,1,0.1,19.26,1.57,0
100180,2025-07-01,28,19,Desktop,2,0.0,532.58,68.33,0
100181,2025-01-27,21,61,Tablet,1,0.0,81.26,7.4,0
100182,2025-05-13,4,19,Desktop,1,0.0,15.77,1.43,0
100183,2025-05-29,37,72,Tablet,2,0.0,460.18,42.91,0
100184,2025-04-12,116,37,Desktop,1,0.0,190.77,17.45,0
100185,2025-07-17,101,18,Tablet,2,0.0,160.46,18.64,0
100186,2025-12-25,41,41,Tablet,1,0.0,175.43,24.37,0
100187,2025-12-27,11,58,Desktop,1,0.1,244.41,30.29,0
100188,2025-12-27,82,78,Mobile,1,0.0,277.87,23.02,0
100189,2025-08-07,116,12,Desktop,3,0.0,572.31,46.42,0
100190,2025-06-14,7,64,Desktop,1,0.0,127.59,16.11,0
100191,2025-06-24,37,22,Mobile,1,0.0,230.09,21.73,0
100192,2025-10-26,41,39,Tablet,2,0.15,298.23,30.95,0
100193,2025-12-06,19,55,Tablet,1,0.0,111.07,15.0,0
100194,2025-08-05,87,5,Mobile,1,0.0,46.62,5.37,0
100195,2025-02-17,10,22,Tablet,1,0.0,109.23,14.04,0
100196,2025-06-07,74,75,Desktop,1,0.0,22.99,3.12,0
100197,2025-12-20,10,4,Mobile,4,0.0,436.92,51.74,0
100198,2025-06-16,16,67,Mobile,4,0.1,231.91,31.93,0
100199,2025-06-06,36,68,Desktop,1,0.0,131.18,14.8,0
100200,2025-02-11,57,36,Tablet,4,0.0,696.64,91.69,0
100201,2025-04-11,114,19,Desktop,3,0.0,213.03,23.06,0
100202,2025-12-10,60,38,Desktop,1,0.0,23.47,3.44,0
100203,2025-11-07,57,2,Tablet,1,0.0,174.16,18.42,0
100204,2025-03-13,14,58,Mobile,2,0.0,386.18,36.75,0
100205,2025-10-24,40,15,Mobile,2,0.05,231.38,24.56,0
100206,2025-05-05,22,1,Desktop,3,0.0,604.53,52.52,0
100207,2025-10-29,79,41,Tablet,1,0.2,138.86,17.99,0
100208,2025-12-18,50,16,Tablet,1,0.05,19.09,1.71,0
100209,2025-08-07,19,41,Tablet,1,0.0,111.07,14.86,0
100210,2025-02-23,84,53,Mobile,3,0.0,569.37,59.99,0
100211,2025-12-14,4,4,Tablet,1,0.05,14.98,1.26,1
100212,2025-11-09,10,7,Tablet,1,0.0,109.23,12.72,0
100213,2025-11-16,73,50,Mobile,1,0.0,257.27,38.43,0
100214,2025-11-19,19,65,Mobile,1,0.0,111.07,10.53,0
100215,2025-04-13,39,7,Tablet,1,0.0,211.86,31.48,0
100216,2025-12-08,54,35,Mobile,1,0.05,87.22,12.07,0
100217,2025-08-01,15,11,Mobile,2,0.1,279.0,31.13,0
100218,2025-12-11,40,19,Desktop,1,0.0,121.78,16.12,0
100219,2025-12-14,8,77,Tablet,1,0.0,221.87,31.84,0
100220,2025-02-01,77,2,Desktop,1,0.0,137.66,16.87,0
100221,2025-03-03,33,16,Tablet,1,0.0,161.1,21.75,0
100222,2025-04-05,68,8,Tablet,1,0.1,124.04,13.37,0
100223,2025-01-06,100,15,Desktop,1,0.0,237.17,27.89,0
100224,2025-05-19,113,51,Desktop,1,0.0,91.13,7.37,0
100225,2025-08-09,105,2,Tablet,1,0.0,213.32,29.5,0
100226,2025-06-21,25,63,Mobile,1,0.0,132.42,18.21,0
100227,2025-04-11,87,23,Mobile,3,0.0,139.86,13.63,0
100228,2025-11-30,98,70,Mobile,1,0.05,245.34,25.19,0
100229,2025-12-01,19,22,Tablet,1,0.2,88.86,7.44,0
100230,2025-07-20,78,23,Tablet,4,0.0,900.16,75.82,0
100231,2025-10-28,95,72,Tablet,1,0.0,118.88,15.79,0
100232,2025-05-19,60,52,Desktop,3,0.2,56.33,4.7,0
100233,2025-05-20,86,52,Mobile,1,0.0,134.34,17.38,0
100234,2025-02-18,53,29,Desktop,1,0.0,205.08,18.32,0
100235,2025-04-28,8,62,Mobile,1,0.0,221.87,27.19,0
100236,2025-11-17,27,33,Mobile,1,0.0,196.17,20.75,0
100237,2025-12-15,106,28,Desktop,2,0.0,314.78,35.81,0
100238,2025-11-30,56,29,Mobile,3,0.15,288.48,36.63,0
100239,2025-08-19,62,50,Desktop,3,0.15,398.82,42.38,0
100240,2025-03-01,62,12,Desktop,1,0.05,148.58,20.96,0
100241,2025-02-14,3,66,Tablet,1,0.05,44.57,4.6,0
100242,2025-03-02,107,14,Mobile,2,0.0,251.0,29.68,0
100243,2025-07-02,11,4,Mobile,4,0.05,1031.97,134.57,0
100244,2025-06-06,104,22,Desktop,1,0.2,163.8,24.4,0
100245,2025-06-24,105,56,Tablet,2,0.0,426.64,56.87,0
100246,2025-10-04,39,27,Desktop,2,0.0,423.72,35.78,0
100247,2025-04-19,58,63,Tablet,1,0.0,121.17,12.89,0
100248,2025-11-30,36,45,Mobile,1,0.0,131.18,10.76,0
100249,2025-09-25,74,4,Desktop,1,0.0,22.99,3.29,0
100250,2025-11-02,108,48,Desktop,1,0.1,203.44,26.94,0
100251,2025-04-15,3,27,Tablet,2,0.15,79.76,11.32,0
100252,2025-06-22,60,60,Mobile,1,0.05,22.3,3.16,0
100253,2025-10-27,106,33,Desktop,2,0.0,314.78,29.16,0
100254,2025-09-16,31,70,Mobile,1,0.0,136.88,13.5,0
100255,2025-05-06,107,41,Desktop,1,0.1,112.95,12.38,0
100256,2025-04-11,3,20,Tablet,1,0.0,46.92,3.93,0
100257,2025-09-09,3,25,Desktop,1,0.05,44.57,3.9,0
100258,2025-02-13,67,2,Desktop,2,0.0,156.72,19.14,0
100259,2025-03-19,84,73,Tablet,1,0.2,151.83,20.6,0
100260,2025-04-02,48,46,Desktop,1,0.0,13.06,1.88,0
100261,2025-06-09,23,54,Mobile,4,0.05,379.89,54.0,0
100262,2025-12-04,32,17,Desktop,1,0.0,266.72,26.87,0
100263,2025-07-29,99,39,Desktop,1,0.0,219.22,28.33,0
100264,2025-07-31,62,39,Tablet,2,0.05,297.16,31.55,0
100265,2025-12-24,41,8,Tablet,1,0.0,175.43,21.26,0
100266,2025-09-12,39,10,Tablet,1,0.15,180.08,23.24,0
100267,2025-07-27,51,59,Desktop,1,0.0,125.24,11.77,0
100268,2025-06-06,18,11,Mobile,1,0.2,69.76,6.68,0
100269,2025-10-19,89,2,Mobile,1,0.0,105.87,10.03,0
100270,2025-08-04,21,56,Tablet,1,0.0,81.26,7.95,0
100271,2025-08-21,9,59,Desktop,1,0.0,58.08,5.45,0
100272,2025-02-06,92,60,Tablet,1,0.0,126.53,11.85,1
100273,2025-01-09,13,31,Mobile,1,0.05,194.18,21.47,0
100274,2025-11-11,101,38,Tablet,2,0.0,160.46,21.07,0
100275,2025-03-25,111,18,Desktop,2,0.1,151.16,22.31,0
100276,2025-11-27,64,6,Mobile,1,0.0,146.66,11.91,0
100277,2025-03-04,38,2,Desktop,1,0.0,229.21,19.97,1
100278,2025-04-20,86,44,Tablet,2,0.0,268.68,37.7,0
100279,2025-02-06,120,13,Desktop,1,0.05,20.39,2.37,0
100280,2025-02-05,93,46,Mobile,1,0.2,209.22,18.59,0
100281,2025-12-11,103,29,Tablet,1,0.05,182.41,23.21,0
100282,2025-08-02,119,27,Desktop,2,0.0,409.88,47.4,0
100283,2025-04-28,66,69,Mobile,1,0.0,14.03,1.95,0
100284,2025-08-09,20,10,Mobile,1,0.0,251.74,34.68,0
100285,2025-12-11,1,39,Desktop,1,0.0,251.17,31.3,0
100286,2025-01-21,25,12,Tablet,1,0.0,132.42,17.41,0
100287,2025-03-21,112,78,Tablet,1,0.0,256.48,25.59,0
100288,2025-10-27,57,75,Desktop,1,0.05,165.45,19.63,0
100289,2025-01-16,38,23,Desktop,1,0.0,229.21,32.08,0
100290,2025-10-11,69,31,Desktop,1,0.0,85.87,8.75,0
100291,2025-07-03,84,70,Tablet,1,0.1,170.81,20.98,0
100292,2025-07-03,21,16,Mobile,1,0.0,81.26,7.68,1
100293,2025-12-27,115,48,Desktop,1,0.05,50.37,4.34,0
100294,2025-11-01,64,39,Mobile,1,0.05,139.33,17.42,0
100295,2025-04-11,57,47,Tablet,2,0.0,348.32,29.89,0
100296,2025-05-21,45,21,Tablet,1,0.0,102.55,9.97,0
100297,2025-12-25,8,41,Desktop,1,0.2,177.5,19.57,0
100298,2025-02-27,35,25,Desktop,4,0.15,131.92,14.33,0
100299,2025-10-03,119,11,Tablet,1,0.0,204.94,29.36,0
100300,2025-02-26,2,12,Desktop,1,0.0,94.21,9.07,0
100301,2025-12-29,56,24,Tablet,1,0.0,113.13,12.27,0
100302,2025-08-11,107,72,Mobile,2,0.0,251.0,27.67,0
100303,2025-01-25,48,53,Mobile,1,0.0,13.06,1.76,0
100304,2025-06-22,111,30,Desktop,1,0.1,75.58,11.15,0
100305,2025-05-27,21,15,Tablet,2,0.0,162.52,13.9,0
100306,2025-04-30,6,26,Mobile,2,0.0,249.78,27.62,0
100307,2025-12-29,44,70,Mobile,1,0.05,74.63,9.71,0
100308,2025-06-17,49,61,Mobile,2,0.0,425.56,50.33,0
100309,2025-01-30,19,77,Mobile,2,0.2,177.71,26.65,0
100310,2025-11-01,64,14,Desktop,4,0.0,586.64,73.29,0
100311,2025-02-21,119,57,Tablet,4,0.15,696.8,56.69,0
100312,2025-09-04,86,33,Desktop,2,0.1,241.81,27.37,0
100313,2025-04-23,108,69,Desktop,1,0.0,226.04,32.8,0
100314,2025-09-24,61,31,Tablet,4,0.0,560.16,67.2,0
100315,2025-01-06,79,23,Mobile,1,0.15,147.54,12.24,0
100316,2025-11-06,20,55,Tablet,2,0.15,427.96,57.64,0
100317,2025-07-03,19,44,Desktop,1,0.0,111.07,10.17,0
100318,2025-11-15,41,13,Mobile,1,0.0,175.43,24.5,0
100319,2025-06-30,88,59,Mobile,1,0.0,234.71,25.98,0
100320,2025-03-27,88,72,Tablet,1,0.1,211.24,24.16,0
100321,2025-07-19,4,6,Tablet,1,0.0,15.77,1.56,0
100322,2025-05-07,40,21,Desktop,1,0.15,103.51,10.41,0
100323,2025-03-01,86,43,Desktop,1,0.0,134.34,12.23,0
100324,2025-07-21,105,1,Desktop,1,0.0,213.32,23.24,0
100325,2025-08-13,40,10,Tablet,1,0.0,121.78,14.36,0
100326,2025-09-30,12,65,Desktop,1,0.15,140.73,16.59,0
100327,2025-03-12,32,61,Tablet,1,0.2,213.38,31.92,0
100328,2025-03-14,76,9,Tablet,3,0.2,468.1,57.84,0
100329,2025-05-10,12,21,Tablet,1,0.0,165.56,15.44,0
100330,2025-11-07,88,48,Mobile,1,0.05,222.97,22.41,0
100331,2025-04-09,38,20,Tablet,1,0.0,229.21,20.41,0
100332,2025-10-12,106,31,Tablet,1,0.05,149.52,14.26,0
100333,2025-11-03,110,74,Tablet,1,0.0,185.01,25.02,0
100334,2025-07-31,6,71,Tablet,3,0.1,337.2,48.3,0
100335,2025-09-07,25,48,Tablet,4,0.0,529.68,50.91,1
100336,2025-06-26,34,23,Tablet,2,0.0,315.4,45.56,0
100337,2025-02-18,67,46,Desktop,1,0.0,78.36,7.31,0
100338,2025-06-19,5,9,Desktop,3,0.0,121.14,15.61,0
100339,2025-04-04,28,46,Desktop,1,0.0,266.29,29.72,0
100340,2025-08-08,15,18,Desktop,1,0.0,155.0,18.75,0
100341,2025-03-03,4,2,Tablet,3,0.0,47.31,4.03,0
100342,2025-10-20,105,28,Mobile,2,0.05,405.31,58.37,0
100343,2025-07-01,36,9,Tablet,1,0.1,118.06,10.03,0
100344,2025-12-09,19,58,Mobile,1,0.15,94.41,12.66,0
100345,2025-05-21,85,63,Mobile,1,0.05,201.03,20.7,0
100346,2025-04-21,120,53,Desktop,2,0.0,42.92,4.09,0
100347,2025-03-24,93,27,Mobile,1,0.15,222.29,30.71,0
100348,2025-04-14,37,15,Mobile,1,0.0,230.09,27.96,0
100349,2025-11-05,36,39,Desktop,2,0.0,262.36,32.91,0
100350,2025-07-29,66,47,Mobile,1,0.0,14.03,1.87,0
100351,2025-03-04,52,28,Tablet,2,0.15,146.73,12.2,0
100352,2025-07-08,22,79,Mobile,1,0.15,171.28,21.69,0
100353,2025-04-27,13,9,Mobile,1,0.0,204.4,25.8,0
100354,2025-05-21,7,64,Mobile,3,0.1,344.49,43.81,0
100355,2025-02-21,13,66,Desktop,2,0.2,327.04,39.38,0
100356,2025-09-16,97,45,Mobile,1,0.0,181.19,15.78,0
100357,2025-04-08,53,37,Mobile,1,0.2,164.06,15.23,0
100358,2025-10-14,38,23,Tablet,2,0.05,435.5,42.33,1
100359,2025-03-27,83,57,Mobile,2,0.0,309.88,28.57,0
100360,2025-12-31,110,4,Tablet,1,0.1,166.51,18.89,0
100361,2025-03-01,70,57,Mobile,1,0.1,160.83,21.16,0
100362,2025-09-11,101,8,Tablet,1,0.15,68.2,7.69,0
100363,2025-06-06,24,13,Desktop,2,0.0,341.68,48.34,0
100364,2025-10-13,9,57,Tablet,1,0.0,58.08,6.24,0
100365,2025-02-07,46,44,Mobile,1,0.0,75.0,6.07,0
100366,2025-05-21,118,73,Mobile,1,0.0,33.26,2.82,0
100367,2025-12-27,78,62,Tablet,1,0.0,225.04,21.03,0
100368,2025-10-14,91,73,Tablet,1,0.0,125.28,12.03,0
100369,2025-02-08,99,50,Desktop,1,0.1,197.3,24.92,0
100370,2025-08-03,48,16,Tablet,2,0.0,26.12,2.62,0
100371,2025-04-15,24,13,Tablet,1,0.0,170.84,23.94,1
100372,2025-08-05,32,16,Mobile,1,0.2,213.38,26.68,0
100373,2025-11-19,102,58,Tablet,3,0.0,349.98,50.34,0
100374,2025-05-10,37,48,Mobile,1,0.0,230.09,19.69,0
100375,2025-07-01,7,21,Tablet,2,0.0,255.18,33.08,0
100376,2025-10-27,99,74,Desktop,1,0.0,219.22,19.35,0
100377,2025-07-19,39,58,Desktop,1,0.1,190.67,26.14,0
100378,2025-05-14,53,46,Desktop,1,0.0,205.08,26.03,0
100379,2025-01-01,13,39,Tablet,2,0.0,408.8,42.29,0
100380,2025-10-31,82,9,Mobile,1,0.0,277.87,38.34,0
100381,2025-12-20,103,27,Tablet,1,0.0,192.01,24.58,0
100382,2025-12-09,115,9,Tablet,3,0.0,159.06,21.7,0
100383,2025-08-15,1,31,Mobile,1,0.0,251.17,27.98,0
100384,2025-09-19,96,58,Tablet,1,0.0,271.3,39.98,0
100385,2025-12-27,73,6,Desktop,2,0.05,488.81,54.9,0
100386,2025-01-13,109,45,Tablet,2,0.0,426.12,62.53,0
100387,2025-11-25,120,23,Desktop,3,0.0,64.38,7.96,0
100388,2025-07-05,10,74,Tablet,2,0.0,218.46,26.38,0
100389,2025-07-19,62,33,Mobile,1,0.0,156.4,17.47,0
100390,2025-07-24,44,77,Tablet,4,0.0,314.24,33.76,0
100391,2025-03-09,8,11,Mobile,1,0.05,210.78,26.72,0
100392,2025-09-02,13,22,Mobile,1,0.05,194.18,25.62,0
100393,2025-08-30,44,62,Mobile,1,0.0,78.56,10.96,0
100394,2025-11-17,76,26,Desktop,1,0.0,195.04,17.11,0
100395,2025-07-29,9,4,Mobile,2,0.1,104.54,12.84,0
